0
525.75,584.38,657.22,701.0
657.22,701.0,876.38,1095.55
1095.55
0
525.75,701.25,765.0
701.25,765.0,1051.52
1051.52
0
527.12,658.83,752.62
658.83,752.62,1129.76
1129.76
0
525.75,569.38,701.0
701.0,1051.52
1051.52
0
525.75,701.0,765.0
701.0,765.0,1051.52
1051.52
461.1
461.1,614.25,691.0
614.25,691.0,1106.07
1106.07
0
525.75,701.0
701.0,840.85,1051.52
1051.52
0
584.38,701.25
701.25,876.38,1095.55
438.34,1095.55
476.62
476.62,545.0,635.62,693.38,726.32
635.62,693.38,726.32,1089.31
1089.31
