120.0,504.0
120.0,504.0,630.3
252.0,630.3
252.0,315.0
100.8,504.2
100.8,504.2,630.3
630.3
315.0
482.4
482.4,563.0
281.3
281.3,422.3
482.4
150.7,482.4
150.7,281.3
281.3,422.3
126.8,507.7
126.8,507.7
211.6
338.3
504.2
157.6,504.2,630.3
157.6,252.0,630.3
252.0,315.0
504.2
504.2
231.0,252.0
231.0,252.0,294.1
