109.3
109.3,153.1,191.2,573.9
153.1,191.2
382.0
120.0
120.0,719.7
239.9,719.7
239.9,308.6
72.8
776.5
232.9,776.5
232.9,363.9
0
153.1,191.2,762.5
153.1,191.2,762.5
382.0
109.3
109.3,191.2,762.5
191.2,762.5
382.0
