0
624.86,669.47,703.0
624.86,669.47,703.0,936.78
936.78
0
603.36,704.0
603.36,704.0,844.89
324.89
81.94
572.78,654.67
654.67,1063.31
1063.31
0
658.83,690.33,752.9
658.83,690.33,752.9,1129.76
1129.76
0
669.47,752.9
669.47,752.9,926.94,1095.55
926.94,1095.55
0
150.81,663.8
150.81,663.8,829.75,1106.07
1106.07
483.89
483.89,726.32
726.32,1089.31,1129.76
1089.31,1129.76
0
659.3,741.89,769.31
659.3,741.89,769.31,989.44
989.44
0
564.65,658.83,752.9
658.83,752.9,1129.76
1129.76
