0
592.7,691.5,740.7
592.7,691.5,740.7,1037.75
1037.75
0
563.0,589.7,614.25,688.0
589.7,614.25,688.0
0
0
533.2,640.0,693.38,746.8
640.0,693.38,746.8
0
0
588.5,633.88,697.4,724.25
588.5,633.88,697.4,724.25
0
0
561.2,623.4,701.0,765.0
623.4,701.0,765.0
0
