0
540.2,578.8,675.0
675.0
337.8
0
578.3
210.2
330.3,355.7
506.8
506.8,579.1
217.2
362.1
119.5,448.2
119.5,448.2,537.5,627.3
627.3
298.8
0
559.5
227.3
227.3,349.6,419.5
120.0
120.0,540.2
252.1
252.1,360.1
448.2
448.2,537.5,627.3
627.3
298.8
