0
568.0,757.5
243.5,283.9,757.5
243.5,283.9
72.4
761.4
279.2,289.9,761.4
279.2,289.9
120.0
120.0,719.7
239.9,719.7
239.9,308.6
0
165.7,568.0,757.5
165.7,283.9,757.5
283.9
66.1
148.8
148.8,794.2
363.9
