0
542.8,633.1,723.5
633.1,723.5,844.62
1689.4
0
572.3,687.12,763.25
687.12,763.25
1431.6,1718.8
505.75
505.75,620.62,758.7
620.62,758.7,853.62
1707.2
0
552.25,630.88,735.8
630.88,735.8,1103.25
1103.25,1324.75
