0
572.1,600.6,667.25,715.12
600.6,667.25,715.12,1001.5
1001.5
0
539.88,599.9,675.12,720.12
599.9,675.12,720.12,900.0
900.0
519.88
519.88,614.38,675.62
614.38,675.62,844.62
1501.5
0
525.62,656.9,716.5
656.9,716.5,875.75,985.4
985.4
