0
568.5,620.38,682.62
620.38,682.62,910.12
426.5,910.12
0
582.8,655.6,749.62
655.6,749.62
437.5,1749.9
0
541.0,624.12,649.2,737.62
624.12,649.2,737.62,1159.38
1159.38
474.7
474.7,580.2,652.8,746.0
652.8,746.0,949.5
949.5
456.62
456.62,557.88,710.12
710.12,912.75,1065.0
912.75,1065.0
