123.89
123.89,617.4,740.44
617.4,740.44,1112.1
1112.1,1481.7
0
562.44
843.33,984.33,1125.4
984.33,1125.4,1499.7
0
620.3,709.2
620.3,709.2,827.44,1063.4,1145.5
1063.4,1145.5
0
568.89,758.11
758.11,1139.0
325.22,1139.0,1518.1
