499.6
187.25,499.6,750.0
187.25,281.12,750.0
281.12,312.38
517.7
194.0,517.7,777.0
194.0,258.62,777.0
258.62,388.1
121.0
121.0,677.4
282.2,677.4,806.3
282.2,376.4
487.0
162.25,487.0,730.3
162.25,243.3,730.3,811.3
243.3,324.5
