488.8
488.8,586.8,733.1
244.6,586.8,733.1
244.6,1464.9
498.6
498.6,598.5,712.5
199.5,598.5,712.5
427.3
0
551.8,607.1,674.5
202.3,607.1,674.5
404.6
461.4,512.5
461.4,512.5,563.8,640.8
640.8,820.3
0
487.0
487.0,649.2,714.4
649.2,714.4,1169.0
324.8,1169.0
