0
568.7,636.9,723.9,758.3
636.9,723.9,758.3
1592.5
445.0,519.0
445.0,519.0,667.33,778.33
667.33,778.33
1556.17
455.2
455.2,607.0,683.0,780.7
607.0,683.0,780.7
0
