0
532.3,599.0,684.26
599.0,684.26,798.09
1197.2
0
545.0,613.3,654.0
613.3,654.0,817.1,1090.24
1090.24
443.31
443.31,554.25,633.6
633.6,791.39,950.1
950.1
0
529.6,605.1,756.4
605.1,756.4,794.3
1361.3
