0
190.3,570.6,684.9
190.3,263.5,684.9
263.5,380.6,428.0
452.2
135.8,452.2,565.8,679.5
271.6,679.5
271.6
485.5
485.5,582.4,728.2
267.0,728.2,1067.9
267.0,1067.9
0
165.6,579.6,690.1
165.6,690.1,828.1
303.7
0
192.4,674.0,770.4
192.4,674.0,770.4,866.6
433.3
