0
165.0,577.22,741.89
165.0,741.89,989.44
371.0,989.44
458.4
458.4,641.89,666.67,740.7
641.89,666.67,740.7
320.9
0
586.2,676.44,721.33
676.44,721.33,1127.33
315.6,1127.33
0
568.3,649.56,676.67
649.56,676.67,866.11
324.89
449.4
449.4,598.78,748.67
598.78,748.67,1048.56
299.78,1048.56
0
537.44,698.4
214.8,698.4,931.44
322.4,931.44
