502.9
502.9,558.8,670.3
670.3,1006.2,1117.9
1006.2,1117.9
0
562.8,649.3
649.3,1169.0
432.8,1169.0,1212.1
487.4
487.4,557.1,709.2
709.2,1114.1
1114.1,1418.4
0
535.7,642.6
642.6,857.5,1142.9
1142.9,1499.9
513.4
513.4,616.0,770.0
616.0,770.0,1155.1
1155.1,1319.8
513.4
513.4,599.2,642.1,770.8
599.2,642.1,770.8,1155.7
1155.7
