0
542.0,677.38,773.89
677.38,773.89,903.33,1084.12
903.33,1084.12
0
570.56,684.88,760.78
684.88,760.78,855.78
427.75
503.62
503.62,604.0,704.62
604.0,704.62,805.25,838.89
0
0
556.67,612.44,765.11
612.44,765.11,874.56
437.25
